id:ID(Comment)|creationDate:LONG|locationIP:STRING|browserUsed:STRING|content:STRING|length:INT
1030792280432|20120727142622068|1.90.51.20|Firefox|no way!|7
1030792280433|20120727170313873|14.1.2.63|Chrome|About Henri Matisse, rk spanning over a half-century, won him About Ella Fitzger|80
1030792280434|20120727125727352|31.40.121.246|Chrome|roflol|6
1030792280435|20120727044641268|27.96.85.34|Firefox|no|2
1030792280436|20120727004153267|1.39.89.51|Chrome|no|2
1030792280437|20120727181610847|1.10.9.103|Firefox|duh|3
1030792280438|20120728142132430|24.40.215.188|Firefox|roflol|6
1030792280439|20120727172927433|110.34.34.139|Chrome|thanks|6
1030792280440|20120727174001643|31.40.121.246|Chrome|good|4
1030792280441|20120727014146130|1.1.23.39|Internet Explorer|About James Bond,  as Bond. As of 2012, there have been twenty two films in the |80
1030792280442|20120727215554987|1.9.49.223|Internet Explorer|About Dirk Wears White Sox, g the album to join former Ants guitarist Lester Square in Th|89
1030792280443|20120727010618373|82.150.47.191|Firefox|right|5
1030792280444|20120727234523134|41.76.138.89|Firefox|ok|2
1030792280445|20120727033219820|1.39.89.51|Chrome|duh|3
1030792280446|20120728021046737|31.40.121.246|Chrome|thanks|6
1030792280447|20120727070120735|27.115.85.233|Internet Explorer|roflol|6
1030792280448|20120727172558925|1.4.87.112|Firefox|About She Wants to Move, ia and The Netherlands. It received substantial airplay on |84
1030792280449|20120727014156283|1.4.87.112|Firefox|About James Bond, lections. There have been six other authors About Panic Switch,  that|87
1030792280450|20120728053147041|82.150.47.191|Firefox|About Michael Bublé, . His first album reached the top ten in Canada and the UK. He found a worldwide audience with his 2|121
824633850334|20120111070814792|1.39.89.51|Chrome|LOL|3
824633850335|20120110085326199|1.39.89.51|Chrome|no|2
824633850336|20120110080112659|1.39.89.51|Chrome|LOL|3
824633850337|20120110075346207|27.115.85.233|Internet Explorer|maybe|5
824633850338|20120110143722761|27.96.85.34|Firefox|fine|4
824633850339|20120110103551696|118.107.128.185|Chrome|LOL|3
824633850340|20120110161046371|27.96.85.34|Firefox|About Joan Crawford, t female star in the history of American cinema by the |76
824633850341|20120111125651802|1.90.51.20|Firefox|About Franklin D. Roosevelt, tack on Pearl Harbor on December 7, 1941, calling it a|83
824633850342|20120110195510539|1.1.23.39|Internet Explorer|roflol|6
824633850343|20120111153728641|1.1.23.39|Internet Explorer|About Franklin D. Roosevelt, loyment diminished during World War II. MAbout Monac|81
824633850344|20120111155645770|1.1.23.39|Internet Explorer|thanks|6
824633850345|20120112044503352|1.39.89.51|Chrome|About Rush Limbaugh, es of disc jockey jobs. His talk show began iAbout Monaco,  1950. It|89
824633850346|20120111203121422|1.1.23.39|Internet Explorer|roflol|6
824633850347|20120111114547961|80.91.155.192|Opera|cool|4
824633850348|20120111130728686|27.96.85.34|Firefox|no way!|7
824633850349|20120111154845759|1.39.89.51|Chrome|great|5
824633850350|20120110080109321|27.115.85.233|Internet Explorer|LOL|3
1030792280587|20120822134157274|1.90.51.20|Firefox|cool|4
1030792280588|20120821202201957|24.40.215.188|Firefox|ok|2
1030792280589|20120822080033905|1.10.9.103|Firefox|good|4
1030792280590|20120821180942108|82.150.47.191|Firefox|good|4
1030792280591|20120821141230093|24.40.215.188|Firefox|no|2
1030792280592|20120821214306500|14.1.2.63|Chrome|I see|5
1030792280593|20120822115827248|27.50.41.194|Firefox|roflol|6
1030792280594|20120822054435211|1.10.9.103|Firefox|fine|4
1030792280595|20120822023802180|41.76.138.89|Firefox|thx|3
1030792280596|20120821150149204|27.100.153.3|Firefox|About Henri Matisse, singly hailed as an upholder of the classical About Saint-Domingue, l|90
1030792280597|20120821190227307|31.40.121.246|Chrome|thx|3
1030792280598|20120821153925451|49.156.154.186|Internet Explorer|About Donald Trump,  properties, in the New York City area and around the world. Tr|83
893353327145|20120324224608951|80.91.155.192|Opera|I see|5
893353327146|20120324143924028|27.96.85.34|Firefox|thx|3
893353327147|20120324010002465|49.156.154.186|Internet Explorer|About Henri Matisse, Émile-Benoît Matisse (31 December 1869 About Muhammad Al|77
893353327148|20120324073446839|27.96.85.34|Firefox|About Henri Matisse,  for significant developmentsAbout D. H. Lawrence, ny enemies and|86
893353327149|20120324175545491|1.39.89.51|Chrome|fine|4
893353327150|20120324065034257|1.90.51.20|Firefox|good|4
893353327151|20120324034705819|61.247.253.229|Chrome|great|5
893353327152|20120324033647014|61.247.253.229|Chrome|duh|3
893353327153|20120324043938275|27.96.85.34|Firefox|About Henri Matisse,  initially labelled a Fauve (wild beast), by About Claudius, ation a|89
893353327154|20120324033446828|27.34.241.49|Chrome|duh|3
893353327155|20120324044303360|1.1.23.39|Internet Explorer|I see|5
893353327156|20120324130838582|61.247.253.229|Chrome|roflol|6
893353327157|20120325015938084|61.17.75.169|Internet Explorer|roflol|6
893353327158|20120324081202937|1.39.89.51|Chrome|thanks|6
893353327159|20120324045458165|41.63.133.29|Chrome|yes|3
893353327160|20120324164141170|41.190.226.100|Opera|About Philippines, olidated Spanish rule in the islands, which remained a colony |81
893353327161|20120324010538767|27.34.241.49|Chrome|About Henri Matisse, ally labelled a Fauve (wild beast), by the 192About Tenochtitlan, g a|90
893353327162|20120324110859140|1.1.23.39|Internet Explorer|About United Arab Emirates,  hereditary rulers of the territories, and the United|81
1030792280636|20120906050318471|31.40.121.246|Chrome|About Liechtenstein, haan. Liechtenstein has the highest gross domestic product per p|85
1030792280637|20120906203725558|1.1.23.39|Internet Explorer|cool|4
1030792280638|20120906114331252|1.1.23.39|Internet Explorer|ok|2
1030792280639|20120906072711320|41.190.226.100|Opera|fine|4
1030792280640|20120906052156640|31.47.223.39|Safari|roflol|6
1030792280641|20120906021534746|31.40.121.246|Chrome|About Henri Matisse, of colour and his fluid and original draughAbout James A. Garfie|85
1030792280642|20120906044728565|49.156.154.186|Internet Explorer|yes|3
1030792280643|20120906121252409|14.103.82.226|Firefox|duh|3
1030792280644|20120906020258041|41.63.133.29|Chrome|About Henri Matisse,  in a body of work spanning over a halAbout Paris Com|74
1030792280645|20120906222640044|1.90.51.20|Firefox|ok|2
1030792280646|20120906103321684|61.246.42.119|Chrome|ok|2
1030792280647|20120906021912562|41.204.102.171|Safari|maybe|5
1030792280648|20120906015700889|27.34.241.49|Chrome|yes|3
1030792280649|20120906015023572|31.40.121.246|Chrome|cool|4
1030792280650|20120906023514391|14.1.2.63|Chrome|right|5
1030792280651|20120906053257622|27.115.85.233|Internet Explorer|About Stephen Harper, nservative Party of Canada. He was elected as the party's firs|84
1030792280652|20120907013807378|118.107.128.185|Chrome|About Almoravid dynasty,  enabled them to control an empire that stretched|74
1030792280653|20120906122948221|31.40.121.246|Chrome|About Herbert Hoover, bert Clark Hoover (August 10, 1874 – OcAbout Paris Com|76
1030792280654|20120906134549055|80.91.155.192|Opera|fine|4
1030792280703|20120821233727744|14.103.82.226|Firefox|I see|5
1030792280704|20120821205703450|1.118.77.242|Firefox|no way!|7
1030792280705|20120822034822790|197.220.203.36|Firefox|cool|4
1030792280706|20120821141822463|27.96.85.34|Firefox|right|5
1030792280707|20120821163031438|1.118.77.242|Firefox|I see|5
1030792280708|20120821153934908|46.254.44.230|Firefox|ok|2
1030792280709|20120822040231145|24.40.215.188|Firefox|no way!|7
1030792280710|20120821201513912|49.156.154.186|Internet Explorer|About Biafra, sionist state in south-eastern Nigeria that existed from 30 May 1967 to 15 J|90
1030792280711|20120821191418836|49.156.154.186|Internet Explorer|thx|3
1030792280712|20120821222102437|61.247.253.229|Chrome|thx|3
1030792280713|20120821204726929|27.100.153.3|Firefox|About George III of the United Kingdom, like his two Hanoverian predecessor|75
1030792280714|20120822141812430|49.156.154.186|Internet Explorer|About Robert Redford, e Candidate (1972), The StingAbout George III of the United King|86
962072804001|20120623145251849|14.1.2.63|Chrome|About Puerto Rico, ico is the smallest by land area of the Greater Antilles.|76
962072804002|20120624012511569|1.9.49.223|Internet Explorer|cool|4
962072804003|20120623235649749|27.34.241.49|Chrome|About The Grey Album,  and couples it with instrumentals created from a multitude of |85
962072804004|20120623184800908|61.17.75.169|Internet Explorer|About Henri Matisse, known primarily as a painter. Matisse is commAbout Kofi Annan, Dece|88
962072804005|20120623225418919|41.223.226.127|Chrome|thanks|6
962072804006|20120624093612860|41.190.226.100|Opera|About Henri Matisse, tery of the expressive language of colour and drawing, displayed in a boAbout Nikolai Chernykh,  notably 2867 Šteins and t|143
962072804007|20120623152037968|46.254.44.230|Firefox|About New Caledonia, s. The Chesterfield Islands in the Coral Sea are also part of New |87
962072804008|20120624161817710|49.156.154.186|Internet Explorer|LOL|3
962072804009|20120623150312610|46.254.44.230|Firefox|About Hanseatic League, e Hansa is remembered today in several names, for example the Ge|88
962072804010|20120624035019136|14.1.2.63|Chrome|About John Lennon, ure and acerbic wit in his music, writing, drawings, on|74
962072804011|20120623172939265|1.90.51.20|Firefox|LOL|3
962072804012|20120624221304168|1.10.9.103|Firefox|good|4
962072804013|20120623162713554|1.10.9.103|Firefox|yes|3
1030792280786|20120729152548439|201.220.215.203|Firefox|About Bertolt Brecht, qually significant contributions to dramaAbout Catherine t|80
1030792280787|20120729155224919|196.32.227.139|Chrome|yes|3
1030792280788|20120730034338313|78.156.23.11|Internet Explorer|yes|3
1030792280789|20120729160724090|103.1.80.38|Internet Explorer|About Catherine the Great,  librettist, Catherine presided over the age of the Russian EAbout Kakatiya dynasty, ugu dynas|121
1030792280790|20120730122045915|31.41.180.26|Internet Explorer|LOL|3
1030792280791|20120730063437872|122.248.107.11|Internet Explorer|thanks|6
1030792280792|20120730083407474|200.55.188.135|Firefox|roflol|6
1030792280793|20120730020613686|62.68.248.84|Firefox|About British Empire, the end of the war. After the end of the Second World|75
1030792280794|20120729160741899|31.131.46.179|Chrome|maybe|5
1030792280822|20120904143816620|1.90.51.20|Firefox|ok|2
1030792280823|20120904033053715|213.179.181.35|Internet Explorer|About Bertolt Brecht, ioner of the 20th century, Brecht made eqAbout India, are |80
1030792280824|20120904044832105|60.254.30.210|Internet Explorer|no way!|7
1030792280825|20120904173317585|187.116.3.13|Chrome|maybe|5
1030792280826|20120904035417793|213.179.181.35|Internet Explorer|cool|4
1030792280827|20120904221152773|62.68.248.84|Firefox|About India, ni music. The instruments are further sAbout Back on the Block, |77
1030792280828|20120904074755677|46.106.8.54|Internet Explorer|great|5
1030792280829|20120905071400091|14.1.2.63|Firefox|right|5
1030792280830|20120904075757305|31.131.46.179|Chrome|great|5
1030792280831|20120904033107830|46.19.125.92|Firefox|no way!|7
1030792280832|20120904101047225|27.14.86.63|Firefox|no way!|7
1030792280833|20120904034056997|122.248.107.11|Internet Explorer|About Bertolt Brecht, n, the latter particularly through the seiAbout County of Ty|82
1030792280834|20120904221232532|60.254.30.210|Internet Explorer|cool|4
1030792280835|20120904080551043|41.223.30.37|Internet Explorer|right|5
1030792280836|20120904221321609|49.15.139.14|Firefox|good|4
1030792280837|20120904033032413|58.147.147.157|Internet Explorer|ok|2
1030792280838|20120904234948510|14.141.209.244|Internet Explorer|thx|3
1030792280839|20120904070413453|31.41.180.26|Internet Explorer|no way!|7
1030792280840|20120904045113660|41.204.102.171|Safari|About Angel from Montgomery,  from Montgomery is a country song written by Joh|78
962072804119|20120519185906451|46.21.128.31|Internet Explorer|I see|5
962072804120|20120519182012336|41.222.242.157|Firefox|thanks|6
962072804121|20120519180021914|148.220.68.17|Firefox|ok|2
962072804122|20120519181131376|196.216.158.7|Chrome|About Nicolaus Copernicus,  1543, is often regarded as the starting point of mod|80
962072804123|20120519191939560|103.1.80.38|Internet Explorer|no|2
962072804124|20120520014057577|41.204.102.171|Safari|fine|4
962072804125|20120519212549228|41.222.242.157|Firefox|no|2
962072804126|20120520163737518|27.112.89.16|Firefox|About Saddam Hussein, illing of 148 Iraqi Shi'ites and was sentenced to dea|75
962072804127|20120520211435808|62.68.248.84|Firefox|About Iceland, ame the first permanent Norse settler on the island. Others had visited the island earlier and sta|113
962072804128|20120520211511599|1.4.4.242|Chrome|fine|4
962072804129|20120520150323115|1.0.11.180|Chrome|right|5
962072804130|20120520221911264|62.68.248.84|Firefox|fine|4
962072804131|20120521080751146|41.204.102.171|Safari|maybe|5
962072804132|20120519174233468|62.68.248.84|Firefox|About Frank Sinatra, men, including John F. Kennedy. Sinatra turned 50 in 1965, recorded |89
962072804133|20120520091854789|41.204.102.171|Safari|About Kyrgyzstan, e west, Tajikistan to the southwest and China to the east. Its capital and largest city is Bishkek. Kyrgyzstan is of|134
962072804134|20120519182519007|31.170.121.115|Internet Explorer|maybe|5
962072804135|20120520000947644|14.1.2.63|Chrome|About Georg Wilhelm Friedrich Hegel, ry, art, religion and philosophy. In |74
962072804136|20120521084858272|41.204.102.171|Safari|LOL|3
962072804137|20120521082847227|31.170.121.115|Internet Explorer|cool|4
962072804138|20120519185122475|49.206.129.69|Firefox|About Nicolaus Copernicus,  His heliocentric model, with the Sun at theAbout Warsaw Pac|87
962072804154|20120701090310410|190.114.8.89|Chrome|thanks|6
962072804155|20120701063206062|1.0.11.180|Chrome|ok|2
962072804156|20120701193251345|200.55.188.135|Firefox|right|5
962072804157|20120701083644103|27.14.86.63|Firefox|cool|4
962072804158|20120701132615535|58.147.147.157|Internet Explorer|LOL|3
962072804159|20120701113508835|1.118.77.242|Firefox|duh|3
962072804160|20120701073030249|14.1.2.63|Chrome|About Save Your Kisses for Me, sion Song Contest 1976, performed for the United Ki|82
962072804161|20120701063205768|122.248.107.11|Internet Explorer|About Bertolt Brecht, e equally significant contributions to drAbout With or Wit|80
962072804162|20120701114453600|1.0.11.180|Chrome|About The Fool on the Hill, lm, with a promotional sequence shot near NiceAbout Save Your K|91
962072804163|20120701212441865|1.118.77.242|Firefox|yes|3
962072804164|20120701152801346|14.1.2.63|Chrome|About Eminem, ent. The album sold about a thAbout The Fool on the Hill, gical Mystery To|88
962072804165|20120701214032833|14.1.2.63|Chrome|great|5
962072804166|20120701201830974|122.248.107.11|Internet Explorer|maybe|5
962072804167|20120701081605489|101.56.252.19|Firefox|cool|4
962072804168|20120701180032345|148.220.68.17|Firefox|maybe|5
962072804169|20120701160559421|31.41.180.26|Internet Explorer|About Eminem, eleased his sophAbout Peter Pan, Hook and George About The Fool|77
1030792280907|20120725170802174|14.103.179.76|Internet Explorer|I see|5
1030792280908|20120725034426432|62.68.248.84|Firefox|About Bertolt Brecht, echt (born; 10 February 1898 – 14 August 19About Spanish Harle|84
1030792280909|20120725043251914|1.118.77.242|Firefox|About Bertolt Brecht, s undertaken by the BerlineAbout Pliny the Elder, se ble|78
1030792280910|20120725094639652|1.0.11.180|Chrome|About Pliny the Elder,  Mount Vesuvius that had just dAbout Clint Eastwood, ral icon of masculinity. For hiAbout Malta, tan|123
1030792280911|20120725042440626|27.112.89.16|Firefox|LOL|3
1030792280912|20120725205839369|192.160.111.235|Internet Explorer|fine|4
1030792280913|20120725003546795|122.248.107.11|Internet Explorer|right|5
1030792280914|20120725150146187|187.116.3.13|Chrome|no way!|7
1030792280915|20120725154402886|201.220.215.203|Firefox|good|4
1030792280916|20120724213034412|31.41.180.26|Internet Explorer|I see|5
